fecha	IRAG_GEN_Ocupadas	IRAG_GEN_Disponibles	IRAG_GEN_Total	IRAG_VENT_Ocupadas	IRAG_VENT_Disponibles	IRAG_VENT_Total	estado
2020-06-04	175	232	407	43	83	126	Oaxaca
2020-06-05	186	241	427	39	81	120	Oaxaca
2020-06-06	151	190	341	44	71	115	Oaxaca
2020-06-07	179	259	438	46	76	122	Oaxaca
2020-06-08	180	227	407	50	76	126	Oaxaca
2020-06-09	179	236	415	56	80	136	Oaxaca
2020-06-10	170	225	395	60	78	138	Oaxaca
2020-06-11	165	233	398	68	71	139	Oaxaca
2020-06-12	151	220	371	67	71	138	Oaxaca
2020-06-13	152	213	365	63	71	134	Oaxaca
2020-06-14	161	235	396	63	68	131	Oaxaca
2020-06-15	177	226	403	65	74	139	Oaxaca
2020-06-16	176	226	402	71	63	134	Oaxaca
2020-06-17	187	217	404	67	66	133	Oaxaca
2020-06-18	169	247	416	65	73	138	Oaxaca
2020-06-19	179	205	384	70	91	161	Oaxaca
2020-06-20	177	254	431	76	83	159	Oaxaca
2020-06-21	177	304	481	80	102	182	Oaxaca
2020-06-22	181	285	466	82	101	183	Oaxaca
2020-06-23	167	303	470	80	95	175	Oaxaca
2020-06-24	171	302	473	81	101	182	Oaxaca
2020-06-25	167	313	480	75	108	183	Oaxaca
2020-06-26	167	334	501	76	111	187	Oaxaca
2020-06-27	162	301	463	74	110	184	Oaxaca
2020-06-28	146	300	446	75	116	191	Oaxaca
2020-06-29	161	290	451	74	137	211	Oaxaca
2020-06-30	171	303	474	62	150	212	Oaxaca
2020-07-01	170	308	478	84	152	236	Oaxaca
2020-07-02	161	251	412	82	145	227	Oaxaca
2020-07-03	165	320	485	89	165	254	Oaxaca
2020-07-04	158	331	489	85	152	237	Oaxaca
2020-07-05	154	307	461	86	152	238	Oaxaca
2020-07-06	163	361	524	81	158	239	Oaxaca
2020-07-07	173	336	509	72	148	220	Oaxaca
2020-07-08	192	342	534	74	146	220	Oaxaca
2020-07-09	189	328	517	72	134	206	Oaxaca
2020-07-10	191	356	547	76	123	199	Oaxaca
2020-07-11	215	340	555	76	126	202	Oaxaca
2020-07-12	213	315	528	76	124	200	Oaxaca
2020-07-13	204	314	518	83	149	232	Oaxaca
2020-07-14	195	351	546	74	147	221	Oaxaca
2020-07-15	191	333	524	73	151	224	Oaxaca
2020-07-16	222	342	564	72	132	204	Oaxaca
2020-07-17	215	322	537	71	139	210	Oaxaca
2020-07-18	209	290	499	71	134	205	Oaxaca
2020-07-19	201	317	518	64	144	208	Oaxaca
2020-07-20	227	313	540	67	142	209	Oaxaca
2020-07-21	224	308	532	70	138	208	Oaxaca
2020-07-22	227	318	545	74	138	212	Oaxaca
2020-07-23	215	323	538	63	150	213	Oaxaca
2020-07-24	189	325	514	69	148	217	Oaxaca
2020-07-25	199	331	530	71	156	227	Oaxaca
2020-07-26	217	329	546	68	153	221	Oaxaca
2020-07-27	207	327	534	72	157	229	Oaxaca
2020-07-28	205	317	522	65	148	213	Oaxaca
2020-07-29	208	324	532	64	150	214	Oaxaca
2020-07-30	219	316	535	68	152	220	Oaxaca
2020-07-31	222	314	536	62	159	221	Oaxaca
2020-08-01	223	315	538	66	157	223	Oaxaca
2020-08-02	233	332	565	62	158	220	Oaxaca
2020-08-03	191	329	520	65	156	221	Oaxaca
2020-08-04	205	327	532	72	150	222	Oaxaca
2020-08-05	199	316	515	71	152	223	Oaxaca
2020-08-06	197	324	521	70	162	232	Oaxaca
2020-08-07	190	320	510	68	170	238	Oaxaca
2020-08-08	191	302	493	74	160	234	Oaxaca
2020-08-09	184	303	487	74	165	239	Oaxaca
2020-08-10	167	306	473	66	176	242	Oaxaca
2020-08-11	177	333	510	62	183	245	Oaxaca
2020-08-12	166	316	482	77	159	236	Oaxaca
2020-08-13	175	340	515	75	160	235	Oaxaca
2020-08-14	167	327	494	78	164	242	Oaxaca
2020-08-15	161	297	458	79	163	242	Oaxaca
2020-08-16	168	327	495	79	162	241	Oaxaca
2020-08-17	153	335	488	79	173	252	Oaxaca
2020-08-18	153	325	478	67	178	245	Oaxaca
2020-08-19	143	352	495	66	181	247	Oaxaca
2020-08-20	136	335	471	67	177	244	Oaxaca
2020-08-21	134	364	498	63	181	244	Oaxaca
2020-08-22	147	334	481	64	168	232	Oaxaca
2020-08-23	164	336	500	60	150	210	Oaxaca
2020-08-24	150	395	545	59	175	234	Oaxaca
2020-08-25	142	355	497	64	178	242	Oaxaca
2020-08-26	134	326	460	67	178	245	Oaxaca
2020-08-27	143	358	501	65	179	244	Oaxaca
2020-08-28	155	341	496	64	168	232	Oaxaca
2020-08-29	141	320	461	62	169	231	Oaxaca
2020-08-30	140	361	501	62	168	230	Oaxaca
2020-08-31	132	362	494	60	178	238	Oaxaca
2020-09-01	134	347	481	60	180	240	Oaxaca
2020-09-02	128	325	453	61	192	253	Oaxaca
2020-09-03	131	352	483	62	183	245	Oaxaca
2020-09-04	125	350	475	60	170	230	Oaxaca
2020-09-05	148	341	489	52	186	238	Oaxaca
2020-09-06	162	328	490	57	184	241	Oaxaca
2020-04-07	24	100	124	3	149	152	Puebla
2020-04-08	22	99	121	3	148	151	Puebla
2020-04-09	17	97	114	5	137	142	Puebla
2020-04-10	21	90	111	3	132	135	Puebla
2020-04-11	16	88	104	2	130	132	Puebla
2020-04-12	21	89	110	1	132	133	Puebla
2020-04-13	74	314	388	9	221	230	Puebla
2020-04-14	33	115	148	2	143	145	Puebla
2020-04-15	24	79	103	4	129	133	Puebla
2020-04-16	33	307	340	11	161	172	Puebla
2020-04-17	30	485	515	9	164	173	Puebla
2020-04-18	49	555	604	15	169	184	Puebla
2020-04-19	52	582	634	20	172	192	Puebla
2020-04-20	56	734	790	16	180	196	Puebla
2020-04-21	57	757	814	12	267	279	Puebla
2020-04-22	35	607	642	8	172	180	Puebla
2020-04-23	95	806	901	13	280	293	Puebla
2020-04-24	87	759	846	16	256	272	Puebla
2020-04-25	96	742	838	25	241	266	Puebla
2020-04-26	103	737	840	27	250	277	Puebla
2020-04-27	98	691	789	28	232	260	Puebla
2020-04-28	104	726	830	29	166	195	Puebla
2020-04-29	109	766	875	30	139	169	Puebla
2020-04-30	116	883	999	33	181	214	Puebla
2020-05-01	137	883	1,020	33	168	201	Puebla
2020-05-02	142	785	927	33	137	170	Puebla
2020-05-03	169	838	1,007	34	232	266	Puebla
2020-05-04	183	876	1,059	37	154	191	Puebla
2020-05-05	176	540	716	37	135	172	Puebla
2020-05-06	182	605	787	47	165	212	Puebla
2020-05-07	200	617	817	47	261	308	Puebla
2020-05-08	182	685	867	57	175	232	Puebla
2020-05-09	187	719	906	53	189	242	Puebla
2020-05-10	191	663	854	51	170	221	Puebla
2020-05-11	216	653	869	60	158	218	Puebla
2020-05-12	195	526	721	73	171	244	Puebla
2020-05-13	207	500	707	59	157	216	Puebla
2020-05-14	202	490	692	65	141	206	Puebla
2020-05-15	217	488	705	67	157	224	Puebla
2020-05-16	221	473	694	67	166	233	Puebla
2020-05-17	245	463	708	68	158	226	Puebla
2020-05-18	257	444	701	76	159	235	Puebla
2020-05-19	263	457	720	75	168	243	Puebla
2020-05-20	246	459	705	79	158	237	Puebla
2020-05-21	292	421	713	73	164	237	Puebla
2020-05-22	295	415	710	76	164	240	Puebla
2020-05-23	284	421	705	76	166	242	Puebla
2020-05-24	304	396	700	89	158	247	Puebla
2020-05-25	314	383	697	88	162	250	Puebla
2020-05-26	300	401	701	97	158	255	Puebla
2020-05-27	307	423	730	104	147	251	Puebla
2020-05-28	304	422	726	126	135	261	Puebla
2020-05-29	309	431	740	125	136	261	Puebla
2020-05-30	321	417	738	124	139	263	Puebla
2020-05-31	349	383	732	116	137	253	Puebla
2020-06-01	327	412	739	125	131	256	Puebla
2020-06-02	332	336	668	115	148	263	Puebla
2020-06-03	313	355	668	115	144	259	Puebla
2020-06-04	304	363	667	117	144	261	Puebla
2020-06-05	305	384	689	115	135	250	Puebla
2020-06-06	306	369	675	120	142	262	Puebla
2020-06-07	350	351	701	107	154	261	Puebla
2020-06-08	357	344	701	122	144	266	Puebla
2020-06-09	337	358	695	130	133	263	Puebla
2020-06-10	337	357	694	135	139	274	Puebla
2020-06-11	285	328	613	100	94	194	Puebla
2020-06-12	359	334	693	128	134	262	Puebla
2020-06-13	348	333	681	136	133	269	Puebla
2020-06-14	410	294	704	142	155	297	Puebla
2020-06-15	403	331	734	123	133	256	Puebla
2020-06-16	391	374	765	140	136	276	Puebla
2020-06-17	398	329	727	138	134	272	Puebla
2020-06-18	407	335	742	124	150	274	Puebla
2020-06-19	414	324	738	133	138	271	Puebla
2020-06-20	405	325	730	141	142	283	Puebla
2020-06-21	429	357	786	137	149	286	Puebla
2020-06-22	427	373	800	127	154	281	Puebla
2020-06-23	439	352	791	127	161	288	Puebla
2020-06-24	454	336	790	122	160	282	Puebla
2020-06-25	443	358	801	136	154	290	Puebla
2020-06-26	460	346	806	139	144	283	Puebla
2020-06-27	287	181	468	72	62	134	Puebla
2020-06-28	477	335	812	153	139	292	Puebla
2020-06-29	515	312	827	142	143	285	Puebla
2020-06-30	493	314	807	137	150	287	Puebla
2020-07-01	499	310	809	146	142	288	Puebla
2020-07-02	492	318	810	139	164	303	Puebla
2020-07-03	472	302	774	149	133	282	Puebla
2020-07-04	296	179	475	74	68	142	Puebla
2020-07-05	494	310	804	138	143	281	Puebla
2020-07-06	514	317	831	132	153	285	Puebla
2020-07-07	528	299	827	131	159	290	Puebla
2020-07-08	544	291	835	141	153	294	Puebla
2020-07-09	545	373	918	149	161	310	Puebla
2020-07-10	564	375	939	165	129	294	Puebla
2020-07-11	583	445	1,028	159	154	313	Puebla
2020-07-12	604	320	924	154	164	318	Puebla
2020-07-13	608	332	940	153	154	307	Puebla
2020-07-14	586	341	927	156	159	315	Puebla
2020-07-15	601	329	930	155	148	303	Puebla
2020-07-16	619	334	953	153	150	303	Puebla
2020-07-17	616	324	940	168	148	316	Puebla
2020-07-18	615	314	929	176	145	321	Puebla
2020-07-19	631	306	937	171	161	332	Puebla
2020-07-20	655	288	943	162	158	320	Puebla
2020-07-21	648	286	934	163	159	322	Puebla
2020-07-22	635	312	947	164	155	319	Puebla
2020-07-23	605	295	900	167	142	309	Puebla
2020-07-24	604	343	947	177	138	315	Puebla
2020-07-25	615	341	956	172	141	313	Puebla
2020-07-26	624	324	948	169	129	298	Puebla
2020-07-27	628	331	959	174	111	285	Puebla
2020-07-28	626	383	1,009	144	126	270	Puebla
2020-07-29	578	376	954	185	129	314	Puebla
2020-07-30	611	391	1,002	143	141	284	Puebla
2020-07-31	616	398	1,014	140	138	278	Puebla
2020-08-01	604	406	1,010	138	150	288	Puebla
2020-08-02	619	393	1,012	126	156	282	Puebla
2020-08-03	611	392	1,003	132	157	289	Puebla
2020-08-04	593	419	1,012	129	153	282	Puebla
2020-08-05	570	439	1,009	127	158	285	Puebla
2020-08-06	570	425	995	130	153	283	Puebla
2020-08-07	571	447	1,018	121	151	272	Puebla
2020-08-08	549	468	1,017	113	165	278	Puebla
2020-08-09	571	459	1,030	114	158	272	Puebla
2020-08-10	554	451	1,005	117	160	277	Puebla
2020-08-11	542	492	1,034	108	169	277	Puebla
2020-08-12	537	501	1,038	112	167	279	Puebla
2020-08-13	546	481	1,027	106	168	274	Puebla
2020-08-14	534	560	1,094	107	180	287	Puebla
2020-08-15	533	567	1,100	102	184	286	Puebla
2020-08-16	521	572	1,093	92	195	287	Puebla
2020-08-17	297	265	562	54	84	138	Puebla
2020-08-18	501	574	1,075	111	208	319	Puebla
2020-08-19	493	609	1,102	111	209	320	Puebla
2020-08-20	483	603	1,086	109	213	322	Puebla
2020-08-21	472	609	1,081	106	216	322	Puebla
2020-08-22	454	608	1,062	112	216	328	Puebla
2020-08-23	494	598	1,092	90	202	292	Puebla
2020-08-24	473	588	1,061	123	203	326	Puebla
2020-08-25	442	626	1,068	124	199	323	Puebla
2020-08-26	433	665	1,098	129	194	323	Puebla
2020-08-27	416	695	1,111	132	198	330	Puebla
2020-08-28	398	684	1,082	128	200	328	Puebla
2020-08-29	408	705	1,113	95	210	305	Puebla
2020-08-30	426	676	1,102	94	208	302	Puebla
2020-08-31	403	656	1,059	126	205	331	Puebla
2020-09-01	394	680	1,074	119	204	323	Puebla
2020-09-02	357	730	1,087	118	203	321	Puebla
2020-09-03	365	720	1,085	115	216	331	Puebla
2020-09-04	362	712	1,074	109	209	318	Puebla
2020-09-05	391	730	1,121	78	214	292	Puebla
2020-09-06	383	722	1,105	70	226	296	Puebla
2020-04-07	10	38	48	1	29	30	Querétaro
2020-04-08	10	46	56	1	37	38	Querétaro
2020-04-09	11	147	158	5	125	130	Querétaro
2020-04-10	14	121	135	5	154	159	Querétaro
2020-04-11	8	126	134	5	108	113	Querétaro
2020-04-12	10	114	124	2	109	111	Querétaro
2020-04-13	8	117	125	2	114	116	Querétaro
2020-04-14	12	204	216	5	235	240	Querétaro
2020-04-15	8	116	124	2	120	122	Querétaro
2020-04-16	7	104	111	0	116	116	Querétaro
2020-04-17	6	104	110	0	114	114	Querétaro
2020-04-18	6	106	112	0	111	111	Querétaro
2020-04-19	6	106	112	0	113	113	Querétaro
2020-04-20	7	182	189	5	240	245	Querétaro
2020-04-21	7	262	269	5	419	424	Querétaro
2020-04-22	7	437	444	5	189	194	Querétaro
2020-04-23	6	315	321	3	124	127	Querétaro
2020-04-24	6	315	321	3	124	127	Querétaro
2020-04-25	10	415	425	8	219	227	Querétaro
2020-04-26	11	412	423	6	222	228	Querétaro
2020-04-27	12	409	421	7	221	228	Querétaro
2020-04-28	8	406	414	10	178	188	Querétaro
2020-04-29	18	419	437	11	175	186	Querétaro
2020-04-30	21	418	439	9	179	188	Querétaro
2020-05-01	21	418	439	10	173	183	Querétaro
2020-05-02	24	413	437	12	157	169	Querétaro
2020-05-03	27	412	439	15	149	164	Querétaro
2020-05-04	24	415	439	17	155	172	Querétaro
2020-05-05	21	414	435	19	152	171	Querétaro
2020-05-06	21	376	397	22	146	168	Querétaro
2020-05-07	25	349	374	21	145	166	Querétaro
2020-05-08	15	358	373	26	142	168	Querétaro
2020-05-09	30	349	379	26	134	160	Querétaro
2020-05-10	24	349	373	28	132	160	Querétaro
2020-05-11	23	344	367	28	131	159	Querétaro
2020-05-12	42	348	390	28	130	158	Querétaro
2020-05-13	48	340	388	27	131	158	Querétaro
2020-05-14	53	348	401	30	128	158	Querétaro
2020-05-15	63	348	411	29	128	157	Querétaro
2020-05-16	55	264	319	12	39	51	Querétaro
2020-05-17	71	345	416	26	127	153	Querétaro
2020-05-18	70	342	412	29	128	157	Querétaro
2020-05-19	85	340	425	30	132	162	Querétaro
2020-05-20	87	335	422	31	125	156	Querétaro
2020-05-21	101	336	437	32	122	154	Querétaro
2020-05-22	100	339	439	33	123	156	Querétaro
2020-05-23	85	335	420	44	135	179	Querétaro
2020-05-24	69	265	334	22	54	76	Querétaro
2020-05-25	76	332	408	46	129	175	Querétaro
2020-05-26	87	386	473	34	144	178	Querétaro
2020-05-27	77	352	429	39	140	179	Querétaro
2020-05-28	57	192	249	17	58	75	Querétaro
2020-05-29	90	236	326	45	132	177	Querétaro
2020-05-30	52	191	243	20	54	74	Querétaro
2020-05-31	88	250	338	42	126	168	Querétaro
2020-06-01	87	195	282	53	118	171	Querétaro
2020-06-02	94	239	333	58	114	172	Querétaro
2020-06-03	59	185	244	28	47	75	Querétaro
2020-06-04	69	228	297	64	109	173	Querétaro
2020-06-05	61	180	241	31	49	80	Querétaro
2020-06-06	98	248	346	58	115	173	Querétaro
2020-06-07	102	247	349	59	111	170	Querétaro
2020-06-08	93	241	334	64	112	176	Querétaro
2020-06-09	103	238	341	62	101	163	Querétaro
2020-06-10	74	170	244	36	35	71	Querétaro
2020-06-11	154	231	385	66	104	170	Querétaro
2020-06-12	147	231	378	69	105	174	Querétaro
2020-06-13	66	169	235	44	67	111	Querétaro
2020-06-14	68	169	237	44	62	106	Querétaro
2020-06-15	99	232	331	71	133	204	Querétaro
2020-06-16	103	234	337	73	130	203	Querétaro
2020-06-17	130	365	495	81	125	206	Querétaro
2020-06-18	104	366	470	82	118	200	Querétaro
2020-06-19	114	372	486	80	114	194	Querétaro
2020-06-20	107	383	490	81	109	190	Querétaro
2020-06-21	127	457	584	77	155	232	Querétaro
2020-06-22	115	449	564	74	156	230	Querétaro
2020-06-23	121	452	573	70	155	225	Querétaro
2020-06-24	118	458	576	68	158	226	Querétaro
2020-06-25	118	458	576	72	157	229	Querétaro
2020-06-26	120	456	576	71	154	225	Querétaro
2020-06-27	119	503	622	70	164	234	Querétaro
2020-06-28	112	478	590	69	166	235	Querétaro
2020-06-29	111	510	621	65	169	234	Querétaro
2020-06-30	127	510	637	65	170	235	Querétaro
2020-07-01	136	553	689	66	173	239	Querétaro
2020-07-02	136	550	686	69	169	238	Querétaro
2020-07-03	125	552	677	69	171	240	Querétaro
2020-07-04	116	558	674	77	164	241	Querétaro
2020-07-05	111	563	674	73	171	244	Querétaro
2020-07-06	115	558	673	77	166	243	Querétaro
2020-07-07	121	552	673	73	168	241	Querétaro
2020-07-08	130	548	678	74	166	240	Querétaro
2020-07-09	122	550	672	71	172	243	Querétaro
2020-07-10	147	535	682	68	174	242	Querétaro
2020-07-11	124	541	665	78	167	245	Querétaro
2020-07-12	127	536	663	85	161	246	Querétaro
2020-07-13	114	539	653	85	157	242	Querétaro
2020-07-14	131	536	667	79	164	243	Querétaro
2020-07-15	135	531	666	82	163	245	Querétaro
2020-07-16	144	531	675	82	160	242	Querétaro
2020-07-17	145	531	676	79	162	241	Querétaro
2020-07-18	148	530	678	82	164	246	Querétaro
2020-07-19	155	527	682	84	163	247	Querétaro
2020-07-20	152	517	669	80	164	244	Querétaro
2020-07-21	163	446	609	75	203	278	Querétaro
2020-07-22	148	450	598	79	198	277	Querétaro
2020-07-23	157	452	609	75	197	272	Querétaro
2020-07-24	156	451	607	75	200	275	Querétaro
2020-07-25	142	447	589	75	200	275	Querétaro
2020-07-26	150	440	590	74	206	280	Querétaro
2020-07-27	156	447	603	76	209	285	Querétaro
2020-07-28	167	452	619	80	203	283	Querétaro
2020-07-29	177	456	633	77	203	280	Querétaro
2020-07-30	175	453	628	77	205	282	Querétaro
2020-07-31	163	414	577	72	209	281	Querétaro
2020-08-01	167	393	560	77	205	282	Querétaro
2020-08-02	160	463	623	70	205	275	Querétaro
2020-08-03	155	466	621	76	206	282	Querétaro
2020-08-04	173	455	628	75	209	284	Querétaro
2020-08-05	166	437	603	81	208	289	Querétaro
2020-08-06	154	473	627	85	206	291	Querétaro
2020-08-07	136	472	608	84	207	291	Querétaro
2020-08-08	144	466	610	85	204	289	Querétaro
2020-08-09	114	475	589	86	210	296	Querétaro
2020-08-10	138	460	598	86	213	299	Querétaro
2020-08-11	143	461	604	84	215	299	Querétaro
2020-08-12	151	456	607	86	209	295	Querétaro
2020-08-13	158	448	606	87	210	297	Querétaro
2020-08-14	174	434	608	92	200	292	Querétaro
2020-08-15	153	423	576	93	196	289	Querétaro
2020-08-16	155	417	572	93	197	290	Querétaro
2020-08-17	166	405	571	91	196	287	Querétaro
2020-08-18	181	401	582	93	189	282	Querétaro
2020-08-19	177	400	577	98	186	284	Querétaro
2020-08-20	189	411	600	92	191	283	Querétaro
2020-08-21	191	410	601	97	185	282	Querétaro
2020-08-22	162	429	591	97	186	283	Querétaro
2020-08-23	146	418	564	88	195	283	Querétaro
2020-08-24	150	419	569	86	196	282	Querétaro
2020-08-25	160	415	575	94	191	285	Querétaro
2020-08-26	163	415	578	97	192	289	Querétaro
2020-08-27	168	415	583	92	194	286	Querétaro
2020-08-28	165	409	574	98	192	290	Querétaro
2020-08-29	154	413	567	95	191	286	Querétaro
2020-08-30	163	414	577	86	198	284	Querétaro
2020-08-31	151	422	573	83	201	284	Querétaro
2020-09-01	159	413	572	89	197	286	Querétaro
2020-09-02	175	401	576	86	194	280	Querétaro
2020-09-03	174	396	570	91	191	282	Querétaro
2020-09-04	171	395	566	96	189	285	Querétaro
2020-09-05	162	402	564	91	195	286	Querétaro
2020-09-06	168	403	571	90	191	281	Querétaro
2020-04-07	47	112	159	11	69	80	Quintana Roo
2020-04-08	47	112	159	11	69	80	Quintana Roo
2020-04-09	40	202	242	8	73	81	Quintana Roo
2020-04-10	42	216	258	10	73	83	Quintana Roo
2020-04-11	36	230	266	8	66	74	Quintana Roo
2020-04-12	37	230	267	8	59	67	Quintana Roo
2020-04-13	37	242	279	7	68	75	Quintana Roo
2020-04-14	45	242	287	5	71	76	Quintana Roo
2020-04-15	44	242	286	5	87	92	Quintana Roo
2020-04-16	38	239	277	7	75	82	Quintana Roo
2020-04-17	77	95	172	12	110	122	Quintana Roo
2020-04-18	77	145	222	17	121	138	Quintana Roo
2020-04-19	87	127	214	18	106	124	Quintana Roo
2020-04-20	104	141	245	18	99	117	Quintana Roo
2020-04-21	108	216	324	20	204	224	Quintana Roo
2020-04-22	116	225	341	26	130	156	Quintana Roo
2020-04-23	121	219	340	31	129	160	Quintana Roo
2020-04-24	121	221	342	34	129	163	Quintana Roo
2020-04-25	91	220	311	32	129	161	Quintana Roo
2020-04-26	40	183	223	21	108	129	Quintana Roo
2020-04-27	105	267	372	35	141	176	Quintana Roo
2020-04-28	113	209	322	38	92	130	Quintana Roo
2020-04-29	133	148	281	40	75	115	Quintana Roo
2020-04-30	131	195	326	39	75	114	Quintana Roo
2020-05-01	109	196	305	36	79	115	Quintana Roo
2020-05-02	129	195	324	35	95	130	Quintana Roo
2020-05-03	126	196	322	36	90	126	Quintana Roo
2020-05-04	150	196	346	40	90	130	Quintana Roo
2020-05-05	161	197	358	36	83	119	Quintana Roo
2020-05-06	152	198	350	38	81	119	Quintana Roo
2020-05-07	141	196	337	40	75	115	Quintana Roo
2020-05-08	144	194	338	43	80	123	Quintana Roo
2020-05-09	131	195	326	44	79	123	Quintana Roo
2020-05-10	133	195	328	46	78	124	Quintana Roo
2020-05-11	138	201	339	46	84	130	Quintana Roo
2020-05-12	141	214	355	44	83	127	Quintana Roo
2020-05-13	133	219	352	47	83	130	Quintana Roo
2020-05-14	115	225	340	39	90	129	Quintana Roo
2020-05-15	110	204	314	32	97	129	Quintana Roo
2020-05-16	104	213	317	29	91	120	Quintana Roo
2020-05-17	145	206	351	38	92	130	Quintana Roo
2020-05-18	104	210	314	34	98	132	Quintana Roo
2020-05-19	111	216	327	27	100	127	Quintana Roo
2020-05-20	110	218	328	25	98	123	Quintana Roo
2020-05-21	114	210	324	27	89	116	Quintana Roo
2020-05-22	110	205	315	30	94	124	Quintana Roo
2020-05-23	110	210	320	26	98	124	Quintana Roo
2020-05-24	118	198	316	27	94	121	Quintana Roo
2020-05-25	131	195	326	28	98	126	Quintana Roo
2020-05-26	136	185	321	28	99	127	Quintana Roo
2020-05-27	115	195	310	35	95	130	Quintana Roo
2020-05-28	122	202	324	34	98	132	Quintana Roo
2020-05-29	109	205	314	36	95	131	Quintana Roo
2020-05-30	96	206	302	40	89	129	Quintana Roo
2020-05-31	92	203	295	45	89	134	Quintana Roo
2020-06-01	103	214	317	43	91	134	Quintana Roo
2020-06-02	98	206	304	39	98	137	Quintana Roo
2020-06-03	95	224	319	36	99	135	Quintana Roo
2020-06-04	96	219	315	39	98	137	Quintana Roo
2020-06-05	104	205	309	41	95	136	Quintana Roo
2020-06-06	110	238	348	45	117	162	Quintana Roo
2020-06-07	94	196	290	46	87	133	Quintana Roo
2020-06-08	95	247	342	41	128	169	Quintana Roo
2020-06-09	98	380	478	42	119	161	Quintana Roo
2020-06-10	97	380	477	38	132	170	Quintana Roo
2020-06-11	100	417	517	36	192	228	Quintana Roo
2020-06-12	104	422	526	34	192	226	Quintana Roo
2020-06-13	99	425	524	36	196	232	Quintana Roo
2020-06-14	102	421	523	36	192	228	Quintana Roo
2020-06-15	114	420	534	37	191	228	Quintana Roo
2020-06-16	123	412	535	34	200	234	Quintana Roo
2020-06-17	135	467	602	43	205	248	Quintana Roo
2020-06-18	133	477	610	53	195	248	Quintana Roo
2020-06-19	131	489	620	61	193	254	Quintana Roo
2020-06-20	133	498	631	61	190	251	Quintana Roo
2020-06-21	136	443	579	56	188	244	Quintana Roo
2020-06-22	143	470	613	61	198	259	Quintana Roo
2020-06-23	155	469	624	58	199	257	Quintana Roo
2020-06-24	144	481	625	62	192	254	Quintana Roo
2020-06-25	151	471	622	65	188	253	Quintana Roo
2020-06-26	156	473	629	70	183	253	Quintana Roo
2020-06-27	150	453	603	62	185	247	Quintana Roo
2020-06-28	155	445	600	65	187	252	Quintana Roo
2020-06-29	159	453	612	73	180	253	Quintana Roo
2020-06-30	172	460	632	66	182	248	Quintana Roo
2020-07-01	184	461	645	72	185	257	Quintana Roo
2020-07-02	187	457	644	77	188	265	Quintana Roo
2020-07-03	214	423	637	80	195	275	Quintana Roo
2020-07-04	199	402	601	87	196	283	Quintana Roo
2020-07-05	225	403	628	84	184	268	Quintana Roo
2020-07-06	216	374	590	87	178	265	Quintana Roo
2020-07-07	256	412	668	96	195	291	Quintana Roo
2020-07-08	266	384	650	96	184	280	Quintana Roo
2020-07-09	256	409	665	96	181	277	Quintana Roo
2020-07-10	265	401	666	92	180	272	Quintana Roo
2020-07-11	288	421	709	93	186	279	Quintana Roo
2020-07-12	284	409	693	90	188	278	Quintana Roo
2020-07-13	273	393	666	96	180	276	Quintana Roo
2020-07-14	290	408	698	89	185	274	Quintana Roo
2020-07-15	307	410	717	81	187	268	Quintana Roo
2020-07-16	305	396	701	90	185	275	Quintana Roo
2020-07-17	281	384	665	89	175	264	Quintana Roo
2020-07-18	283	378	661	99	171	270	Quintana Roo
2020-07-19	271	361	632	91	164	255	Quintana Roo
2020-07-20	329	388	717	97	175	272	Quintana Roo
2020-07-21	298	389	687	106	168	274	Quintana Roo
2020-07-22	301	381	682	110	158	268	Quintana Roo
2020-07-23	302	394	696	108	168	276	Quintana Roo
2020-07-24	294	405	699	113	168	281	Quintana Roo
2020-07-25	294	380	674	105	169	274	Quintana Roo
2020-07-26	320	402	722	104	178	282	Quintana Roo
2020-07-27	331	397	728	108	178	286	Quintana Roo
2020-07-28	295	380	675	110	175	285	Quintana Roo
