fecha,sintomas_nuevos,ingreso_nuevos,muertes_nuevas,sintomas_acumulados,ingreso_acumulados,muertes_acumuladas,estado
2020-04-16,13,3,0,103,67,3,Chiapas
2020-04-17,7,10,0,110,77,3,Chiapas
2020-04-18,10,4,0,120,81,3,Chiapas
2020-04-19,7,7,1,127,88,4,Chiapas
2020-04-20,19,10,0,146,98,4,Chiapas
2020-04-21,4,9,0,150,107,4,Chiapas
2020-04-22,12,11,1,162,118,5,Chiapas
2020-04-23,15,13,1,177,131,6,Chiapas
2020-04-24,10,13,0,187,144,6,Chiapas
2020-04-25,19,8,0,206,152,6,Chiapas
2020-04-26,12,10,0,218,162,6,Chiapas
2020-04-27,14,20,1,232,182,7,Chiapas
2020-04-28,13,9,1,245,191,8,Chiapas
2020-04-29,14,19,1,259,210,9,Chiapas
2020-04-30,13,14,0,272,224,9,Chiapas
2020-05-01,8,12,0,280,236,9,Chiapas
2020-05-02,4,10,3,284,246,12,Chiapas
2020-05-03,5,11,0,289,257,12,Chiapas
2020-05-04,1,23,0,290,280,12,Chiapas
2020-05-05,1,11,0,291,291,12,Chiapas
2020-05-06,0,0,0,291,291,12,Chiapas
2020-05-07,0,0,0,291,291,12,Chiapas
2020-03-12,2,0,0,2,0,0,Chihuahua
2020-03-13,1,1,0,3,1,0,Chihuahua
2020-03-14,0,1,0,3,2,0,Chihuahua
2020-03-15,1,0,0,4,2,0,Chihuahua
2020-03-16,1,0,0,5,2,0,Chihuahua
2020-03-17,1,0,0,6,2,0,Chihuahua
2020-03-18,2,1,0,8,3,0,Chihuahua
2020-03-19,1,1,0,9,4,0,Chihuahua
2020-03-20,3,3,0,12,7,0,Chihuahua
2020-03-21,2,1,0,14,8,0,Chihuahua
2020-03-22,1,1,0,15,9,0,Chihuahua
2020-03-23,1,0,0,16,9,0,Chihuahua
2020-03-24,4,1,0,20,10,0,Chihuahua
2020-03-25,4,2,0,24,12,0,Chihuahua
2020-03-26,5,2,0,29,14,0,Chihuahua
2020-03-27,1,2,0,30,16,0,Chihuahua
2020-03-28,6,2,0,36,18,0,Chihuahua
2020-03-29,7,5,0,43,23,0,Chihuahua
2020-03-30,2,3,0,45,26,0,Chihuahua
2020-03-31,10,5,0,55,31,0,Chihuahua
2020-04-01,7,7,0,62,38,0,Chihuahua
2020-04-02,11,6,0,73,44,0,Chihuahua
2020-04-03,14,5,2,87,49,2,Chihuahua
2020-04-04,7,8,1,94,57,3,Chihuahua
2020-04-05,7,12,1,101,69,4,Chihuahua
2020-04-06,8,10,2,109,79,6,Chihuahua
2020-04-07,10,5,5,119,84,11,Chihuahua
2020-04-08,12,10,6,131,94,17,Chihuahua
2020-04-09,9,6,4,140,100,21,Chihuahua
2020-04-10,19,11,1,159,111,22,Chihuahua
2020-04-11,12,10,1,171,121,23,Chihuahua
2020-04-12,10,9,4,181,130,27,Chihuahua
2020-04-13,13,14,3,194,144,30,Chihuahua
2020-04-14,12,11,2,206,155,32,Chihuahua
2020-04-15,28,16,6,234,171,38,Chihuahua
2020-04-16,21,20,2,255,191,40,Chihuahua
2020-04-17,29,16,6,284,207,46,Chihuahua
2020-04-18,35,11,4,319,218,50,Chihuahua
2020-04-19,24,13,3,343,231,53,Chihuahua
2020-04-20,44,30,5,387,261,58,Chihuahua
2020-04-21,22,23,8,409,284,66,Chihuahua
2020-04-22,29,27,5,438,311,71,Chihuahua
2020-04-23,23,37,2,461,348,73,Chihuahua
2020-04-24,40,31,12,501,379,85,Chihuahua
2020-04-25,32,20,4,533,399,89,Chihuahua
2020-04-26,17,15,4,550,414,93,Chihuahua
2020-04-27,19,38,2,569,452,95,Chihuahua
2020-04-28,21,37,2,590,489,97,Chihuahua
2020-04-29,11,41,4,601,530,101,Chihuahua
2020-04-30,9,31,6,610,561,107,Chihuahua
2020-05-01,4,23,5,614,584,112,Chihuahua
2020-05-02,3,25,1,617,609,113,Chihuahua
2020-05-03,0,5,1,617,614,114,Chihuahua
2020-05-04,0,3,2,617,617,116,Chihuahua
2020-05-05,0,0,0,617,617,116,Chihuahua
2020-05-06,0,0,0,617,617,116,Chihuahua
2020-05-07,0,0,0,617,617,116,Chihuahua
2020-01-30,1,0,0,1,0,0,Ciudad de México
2020-01-31,0,1,0,1,1,0,Ciudad de México
2020-02-01,0,0,0,1,1,0,Ciudad de México
2020-02-02,0,0,0,1,1,0,Ciudad de México
2020-02-03,0,0,0,1,1,0,Ciudad de México
2020-02-04,0,0,0,1,1,0,Ciudad de México
2020-02-05,0,0,0,1,1,0,Ciudad de México
2020-02-06,0,0,0,1,1,0,Ciudad de México
2020-02-07,0,0,0,1,1,0,Ciudad de México
2020-02-08,0,0,0,1,1,0,Ciudad de México
2020-02-09,0,0,0,1,1,0,Ciudad de México
2020-02-10,0,0,0,1,1,0,Ciudad de México
2020-02-11,0,0,0,1,1,0,Ciudad de México
2020-02-12,0,0,0,1,1,0,Ciudad de México
2020-02-13,0,0,0,1,1,0,Ciudad de México
2020-02-14,0,0,0,1,1,0,Ciudad de México
2020-02-15,0,0,0,1,1,0,Ciudad de México
2020-02-16,0,0,0,1,1,0,Ciudad de México
2020-02-17,0,0,0,1,1,0,Ciudad de México
2020-02-18,1,1,0,2,2,0,Ciudad de México
2020-02-19,0,0,0,2,2,0,Ciudad de México
2020-02-20,0,0,0,2,2,0,Ciudad de México
2020-02-21,0,0,0,2,2,0,Ciudad de México
2020-02-22,1,0,0,3,2,0,Ciudad de México
2020-02-23,1,0,0,4,2,0,Ciudad de México
2020-02-24,0,0,0,4,2,0,Ciudad de México
2020-02-25,0,0,0,4,2,0,Ciudad de México
2020-02-26,0,0,0,4,2,0,Ciudad de México
2020-02-27,1,3,0,5,5,0,Ciudad de México
2020-02-28,2,0,0,7,5,0,Ciudad de México
2020-02-29,1,0,0,8,5,0,Ciudad de México
2020-03-01,2,0,0,10,5,0,Ciudad de México
2020-03-02,5,1,0,15,6,0,Ciudad de México
2020-03-03,2,0,0,17,6,0,Ciudad de México
2020-03-04,3,0,0,20,6,0,Ciudad de México
2020-03-05,2,1,0,22,7,0,Ciudad de México
2020-03-06,6,0,0,28,7,0,Ciudad de México
2020-03-07,9,1,0,37,8,0,Ciudad de México
2020-03-08,5,1,0,42,9,0,Ciudad de México
2020-03-09,19,0,0,61,9,0,Ciudad de México
2020-03-10,22,3,0,83,12,0,Ciudad de México
2020-03-11,19,12,0,102,24,0,Ciudad de México
2020-03-12,15,17,0,117,41,0,Ciudad de México
2020-03-13,32,24,0,149,65,0,Ciudad de México
2020-03-14,34,21,0,183,86,0,Ciudad de México
2020-03-15,35,10,0,218,96,0,Ciudad de México
2020-03-16,41,26,0,259,122,0,Ciudad de México
2020-03-17,23,34,0,282,156,0,Ciudad de México
2020-03-18,25,31,0,307,187,0,Ciudad de México
2020-03-19,32,39,0,339,226,0,Ciudad de México
2020-03-20,51,23,0,390,249,0,Ciudad de México
2020-03-21,19,11,0,409,260,0,Ciudad de México
2020-03-22,28,11,0,437,271,0,Ciudad de México
2020-03-23,45,25,1,482,296,1,Ciudad de México
2020-03-24,44,33,0,526,329,1,Ciudad de México
2020-03-25,42,25,1,568,354,2,Ciudad de México
2020-03-26,78,51,3,646,405,5,Ciudad de México
2020-03-27,52,37,3,698,442,8,Ciudad de México
2020-03-28,55,46,1,753,488,9,Ciudad de México
2020-03-29,45,34,2,798,522,11,Ciudad de México
2020-03-30,89,72,4,887,594,15,Ciudad de México
2020-03-31,64,44,6,951,638,21,Ciudad de México
2020-04-01,114,51,5,1065,689,26,Ciudad de México
2020-04-02,94,59,5,1159,748,31,Ciudad de México
2020-04-03,99,77,7,1258,825,38,Ciudad de México
2020-04-04,113,48,4,1371,873,42,Ciudad de México
2020-04-05,108,47,4,1479,920,46,Ciudad de México
2020-04-06,134,106,15,1613,1026,61,Ciudad de México
2020-04-07,131,121,9,1744,1147,70,Ciudad de México
2020-04-08,135,117,5,1879,1264,75,Ciudad de México
2020-04-09,157,121,16,2036,1385,91,Ciudad de México
2020-04-10,277,133,19,2313,1518,110,Ciudad de México
2020-04-11,182,97,19,2495,1615,129,Ciudad de México
2020-04-12,188,110,6,2683,1725,135,Ciudad de México
2020-04-13,243,218,12,2926,1943,147,Ciudad de México
2020-04-14,226,217,18,3152,2160,165,Ciudad de México
2020-04-15,315,200,18,3467,2360,183,Ciudad de México
2020-04-16,274,233,19,3741,2593,202,Ciudad de México
2020-04-17,315,309,12,4056,2902,214,Ciudad de México
2020-04-18,336,173,17,4392,3075,231,Ciudad de México
2020-04-19,308,167,19,4700,3242,250,Ciudad de México
2020-04-20,478,384,11,5178,3626,261,Ciudad de México
2020-04-21,292,393,24,5470,4019,285,Ciudad de México
2020-04-22,296,356,17,5766,4375,302,Ciudad de México
2020-04-23,312,304,15,6078,4679,317,Ciudad de México
2020-04-24,329,452,21,6407,5131,338,Ciudad de México
2020-04-25,310,207,23,6717,5338,361,Ciudad de México
2020-04-26,266,169,21,6983,5507,382,Ciudad de México
2020-04-27,305,427,16,7288,5934,398,Ciudad de México
2020-04-28,226,456,18,7514,6390,416,Ciudad de México
2020-04-29,138,437,15,7652,6827,431,Ciudad de México
2020-04-30,147,391,25,7799,7218,456,Ciudad de México
2020-05-01,124,163,27,7923,7381,483,Ciudad de México
2020-05-02,73,162,17,7996,7543,500,Ciudad de México
2020-05-03,61,148,27,8057,7691,527,Ciudad de México
2020-05-04,72,303,14,8129,7994,541,Ciudad de México
2020-05-05,0,121,21,8129,8115,562,Ciudad de México
2020-05-06,0,14,4,8129,8129,566,Ciudad de México
2020-05-07,0,0,0,8129,8129,566,Ciudad de México
2020-03-06,1,0,0,1,0,0,Durango
2020-03-07,0,0,0,1,0,0,Durango
2020-03-08,0,0,0,1,0,0,Durango
2020-03-09,1,0,0,2,0,0,Durango
2020-03-10,0,0,0,2,0,0,Durango
2020-03-11,1,1,0,3,1,0,Durango
2020-03-12,0,0,0,3,1,0,Durango
2020-03-13,0,1,0,3,2,0,Durango
2020-03-14,0,1,0,3,3,0,Durango
2020-03-15,1,0,0,4,3,0,Durango
2020-03-16,0,0,0,4,3,0,Durango
2020-03-17,0,1,0,4,4,0,Durango
2020-03-18,2,1,1,6,5,1,Durango
2020-03-19,1,0,0,7,5,1,Durango
2020-03-20,0,0,0,7,5,1,Durango
2020-03-21,0,1,0,7,6,1,Durango
2020-03-22,0,0,0,7,6,1,Durango
2020-03-23,2,1,0,9,7,1,Durango
2020-03-24,1,1,1,10,8,2,Durango
2020-03-25,1,1,0,11,9,2,Durango
2020-03-26,0,0,0,11,9,2,Durango
2020-03-27,0,0,0,11,9,2,Durango
2020-03-28,1,0,0,12,9,2,Durango
2020-03-29,1,0,0,13,9,2,Durango
2020-03-30,2,2,0,15,11,2,Durango
2020-03-31,0,2,1,15,13,3,Durango
2020-04-01,0,1,1,15,14,4,Durango
2020-04-02,1,0,0,16,14,4,Durango
2020-04-03,0,0,0,16,14,4,Durango
2020-04-04,1,0,0,17,14,4,Durango
2020-04-05,0,0,0,17,14,4,Durango
2020-04-06,1,1,0,18,15,4,Durango
2020-04-07,0,0,0,18,15,4,Durango
2020-04-08,1,0,0,19,15,4,Durango
2020-04-09,0,1,0,19,16,4,Durango
2020-04-10,4,0,0,23,16,4,Durango
2020-04-11,4,1,0,27,17,4,Durango
2020-04-12,1,0,0,28,17,4,Durango
2020-04-13,3,0,0,31,17,4,Durango
2020-04-14,6,0,0,37,17,4,Durango
2020-04-15,0,2,0,37,19,4,Durango
2020-04-16,1,2,0,38,21,4,Durango
2020-04-17,0,0,0,38,21,4,Durango
2020-04-18,2,2,0,40,23,4,Durango
2020-04-19,2,10,0,42,33,4,Durango
2020-04-20,6,4,0,48,37,4,Durango
2020-04-21,3,4,1,51,41,5,Durango
2020-04-22,6,2,0,57,43,5,Durango
2020-04-23,4,2,0,61,45,5,Durango
2020-04-24,7,2,1,68,47,6,Durango
2020-04-25,4,5,0,72,52,6,Durango
2020-04-26,9,7,0,81,59,6,Durango
2020-04-27,3,6,0,84,65,6,Durango
2020-04-28,4,3,1,88,68,7,Durango
2020-04-29,1,8,0,89,76,7,Durango
2020-04-30,2,2,0,91,78,7,Durango
2020-05-01,2,5,1,93,83,8,Durango
2020-05-02,3,5,2,96,88,10,Durango
2020-05-03,1,6,1,97,94,11,Durango
2020-05-04,0,1,0,97,95,11,Durango
2020-05-05,0,2,0,97,97,11,Durango
2020-05-06,0,0,0,97,97,11,Durango
2020-05-07,0,0,0,97,97,11,Durango
2020-02-07,1,1,0,1,1,0,Guanajuato
2020-02-08,0,0,0,1,1,0,Guanajuato
2020-02-09,0,0,0,1,1,0,Guanajuato
2020-02-10,0,0,0,1,1,0,Guanajuato
2020-02-11,0,0,0,1,1,0,Guanajuato
2020-02-12,0,0,0,1,1,0,Guanajuato
2020-02-13,0,0,0,1,1,0,Guanajuato
2020-02-14,0,0,0,1,1,0,Guanajuato
2020-02-15,0,0,0,1,1,0,Guanajuato
2020-02-16,0,0,0,1,1,0,Guanajuato
2020-02-17,0,0,0,1,1,0,Guanajuato
2020-02-18,0,0,0,1,1,0,Guanajuato
2020-02-19,0,0,0,1,1,0,Guanajuato
2020-02-20,0,0,0,1,1,0,Guanajuato
2020-02-21,0,0,0,1,1,0,Guanajuato
2020-02-22,0,0,0,1,1,0,Guanajuato
2020-02-23,0,0,0,1,1,0,Guanajuato
2020-02-24,0,0,0,1,1,0,Guanajuato
2020-02-25,0,0,0,1,1,0,Guanajuato
2020-02-26,0,0,0,1,1,0,Guanajuato
2020-02-27,0,0,0,1,1,0,Guanajuato
2020-02-28,0,0,0,1,1,0,Guanajuato
2020-02-29,0,0,0,1,1,0,Guanajuato
2020-03-01,0,0,0,1,1,0,Guanajuato
2020-03-02,0,0,0,1,1,0,Guanajuato
2020-03-03,0,0,0,1,1,0,Guanajuato
2020-03-04,0,0,0,1,1,0,Guanajuato
2020-03-05,0,0,0,1,1,0,Guanajuato
2020-03-06,0,0,0,1,1,0,Guanajuato
2020-03-07,0,0,0,1,1,0,Guanajuato
2020-03-08,0,0,0,1,1,0,Guanajuato
2020-03-09,0,0,0,1,1,0,Guanajuato
2020-03-10,1,0,0,2,1,0,Guanajuato
2020-03-11,0,0,0,2,1,0,Guanajuato
2020-03-12,2,0,0,4,1,0,Guanajuato
2020-03-13,0,1,0,4,2,0,Guanajuato
2020-03-14,3,0,0,7,2,0,Guanajuato
2020-03-15,3,2,0,10,4,0,Guanajuato
2020-03-16,10,2,0,20,6,0,Guanajuato
2020-03-17,4,0,0,24,6,0,Guanajuato
2020-03-18,2,1,0,26,7,0,Guanajuato
2020-03-19,1,1,0,27,8,0,Guanajuato
2020-03-20,7,4,0,34,12,0,Guanajuato
2020-03-21,4,11,0,38,23,0,Guanajuato
2020-03-22,5,1,0,43,24,0,Guanajuato
2020-03-23,2,6,0,45,30,0,Guanajuato
2020-03-24,3,1,0,48,31,0,Guanajuato
2020-03-25,3,4,0,51,35,0,Guanajuato
2020-03-26,5,6,0,56,41,0,Guanajuato
2020-03-27,5,5,0,61,46,0,Guanajuato
2020-03-28,1,4,0,62,50,0,Guanajuato
2020-03-29,0,1,0,62,51,0,Guanajuato
2020-03-30,1,4,0,63,55,0,Guanajuato
2020-03-31,1,2,0,64,57,0,Guanajuato
2020-04-01,7,1,0,71,58,0,Guanajuato
2020-04-02,7,2,0,78,60,0,Guanajuato
2020-04-03,6,5,0,84,65,0,Guanajuato
2020-04-04,3,3,0,87,68,0,Guanajuato
2020-04-05,5,3,2,92,71,2,Guanajuato
2020-04-06,2,7,0,94,78,2,Guanajuato
2020-04-07,1,6,1,95,84,3,Guanajuato
2020-04-08,4,8,0,99,92,3,Guanajuato
2020-04-09,4,2,1,103,94,4,Guanajuato
2020-04-10,5,2,1,108,96,5,Guanajuato
2020-04-11,4,3,0,112,99,5,Guanajuato
2020-04-12,7,1,0,119,100,5,Guanajuato
2020-04-13,10,3,0,129,103,5,Guanajuato
2020-04-14,20,3,2,149,106,7,Guanajuato
2020-04-15,16,13,1,165,119,8,Guanajuato
2020-04-16,14,12,0,179,131,8,Guanajuato
2020-04-17,6,28,3,185,159,11,Guanajuato
2020-04-18,15,10,0,200,169,11,Guanajuato
2020-04-19,13,10,0,213,179,11,Guanajuato
2020-04-20,14,14,0,227,193,11,Guanajuato
2020-04-21,12,9,2,239,202,13,Guanajuato
2020-04-22,11,12,3,250,214,16,Guanajuato
2020-04-23,9,9,3,259,223,19,Guanajuato
2020-04-24,20,12,1,279,235,20,Guanajuato
2020-04-25,14,11,2,293,246,22,Guanajuato
2020-04-26,20,7,2,313,253,24,Guanajuato
2020-04-27,13,25,0,326,278,24,Guanajuato
2020-04-28,8,16,0,334,294,24,Guanajuato
2020-04-29,6,14,2,340,308,26,Guanajuato
2020-04-30,12,15,3,352,323,29,Guanajuato
2020-05-01,16,12,3,368,335,32,Guanajuato
2020-05-02,15,5,2,383,340,34,Guanajuato
2020-05-03,3,8,3,386,348,37,Guanajuato
2020-05-04,2,32,2,388,380,39,Guanajuato
2020-05-05,0,8,1,388,388,40,Guanajuato
2020-05-06,0,0,2,388,388,42,Guanajuato
2020-05-07,0,0,0,388,388,42,Guanajuato
2020-03-08,1,0,0,1,0,0,Guerrero
2020-03-09,1,0,0,2,0,0,Guerrero
2020-03-10,0,0,0,2,0,0,Guerrero
2020-03-11,1,0,0,3,0,0,Guerrero
2020-03-12,1,0,0,4,0,0,Guerrero
2020-03-13,1,2,0,5,2,0,Guerrero
2020-03-14,0,0,0,5,2,0,Guerrero
2020-03-15,3,0,0,8,2,0,Guerrero
2020-03-16,1,2,0,9,4,0,Guerrero
2020-03-17,3,5,0,12,9,0,Guerrero
2020-03-18,2,1,0,14,10,0,Guerrero
2020-03-19,2,0,0,16,10,0,Guerrero
2020-03-20,3,0,0,19,10,0,Guerrero
2020-03-21,3,1,0,22,11,0,Guerrero
2020-03-22,1,0,0,23,11,0,Guerrero
2020-03-23,3,1,0,26,12,0,Guerrero
2020-03-24,1,0,0,27,12,0,Guerrero
2020-03-25,1,3,0,28,15,0,Guerrero
2020-03-26,3,4,0,31,19,0,Guerrero
2020-03-27,0,3,0,31,22,0,Guerrero
2020-03-28,1,3,1,32,25,1,Guerrero
2020-03-29,2,1,0,34,26,1,Guerrero
2020-03-30,4,3,0,38,29,1,Guerrero
2020-03-31,5,4,0,43,33,1,Guerrero
2020-04-01,4,3,0,47,36,1,Guerrero
2020-04-02,5,1,0,52,37,1,Guerrero
2020-04-03,8,1,0,60,38,1,Guerrero
2020-04-04,10,2,2,70,40,3,Guerrero
2020-04-05,6,3,0,76,43,3,Guerrero
2020-04-06,8,8,2,84,51,5,Guerrero
2020-04-07,5,11,0,89,62,5,Guerrero
2020-04-08,13,6,0,102,68,5,Guerrero
2020-04-09,6,7,1,108,75,6,Guerrero
2020-04-10,12,5,0,120,80,6,Guerrero
2020-04-11,8,5,0,128,85,6,Guerrero
2020-04-12,8,12,1,136,97,7,Guerrero
2020-04-13,15,17,1,151,114,8,Guerrero
2020-04-14,3,7,1,154,121,9,Guerrero
2020-04-15,14,5,3,168,126,12,Guerrero
2020-04-16,7,10,0,175,136,12,Guerrero
2020-04-17,8,13,1,183,149,13,Guerrero
2020-04-18,13,9,3,196,158,16,Guerrero
2020-04-19,18,6,4,214,164,20,Guerrero
2020-04-20,23,15,3,237,179,23,Guerrero
2020-04-21,16,7,6,253,186,29,Guerrero
2020-04-22,16,14,3,269,200,32,Guerrero
2020-04-23,20,18,3,289,218,35,Guerrero
2020-04-24,29,23,1,318,241,36,Guerrero
2020-04-25,26,12,4,344,253,40,Guerrero
2020-04-26,16,16,1,360,269,41,Guerrero
2020-04-27,20,25,8,380,294,49,Guerrero
2020-04-28,15,24,2,395,318,51,Guerrero
2020-04-29,14,28,1,409,346,52,Guerrero
2020-04-30,15,15,2,424,361,54,Guerrero
2020-05-01,11,8,1,435,369,55,Guerrero
2020-05-02,4,35,4,439,404,59,Guerrero
2020-05-03,2,18,1,441,422,60,Guerrero
2020-05-04,0,18,2,441,440,62,Guerrero
2020-05-05,0,1,0,441,441,62,Guerrero
2020-05-06,0,0,0,441,441,62,Guerrero
2020-05-07,0,0,0,441,441,62,Guerrero
2020-02-22,1,0,0,1,0,0,Hidalgo
2020-02-23,0,0,0,1,0,0,Hidalgo
2020-02-24,0,0,0,1,0,0,Hidalgo
2020-02-25,0,0,0,1,0,0,Hidalgo
2020-02-26,0,0,0,1,0,0,Hidalgo
2020-02-27,0,1,0,1,1,0,Hidalgo
2020-02-28,0,0,0,1,1,0,Hidalgo
2020-02-29,0,0,0,1,1,0,Hidalgo
2020-03-01,0,0,0,1,1,0,Hidalgo
2020-03-02,0,0,0,1,1,0,Hidalgo
2020-03-03,0,0,0,1,1,0,Hidalgo
2020-03-04,0,0,0,1,1,0,Hidalgo
2020-03-05,0,0,0,1,1,0,Hidalgo
2020-03-06,0,0,0,1,1,0,Hidalgo
2020-03-07,1,0,0,2,1,0,Hidalgo
2020-03-08,1,0,0,3,1,0,Hidalgo
2020-03-09,0,0,0,3,1,0,Hidalgo
2020-03-10,0,0,0,3,1,0,Hidalgo
2020-03-11,0,0,0,3,1,0,Hidalgo
2020-03-12,1,0,0,4,1,0,Hidalgo
2020-03-13,3,0,0,7,1,0,Hidalgo
2020-03-14,1,0,0,8,1,0,Hidalgo
2020-03-15,0,1,0,8,2,0,Hidalgo
2020-03-16,1,0,0,9,2,0,Hidalgo
2020-03-17,0,2,0,9,4,0,Hidalgo
2020-03-18,2,0,0,11,4,0,Hidalgo
2020-03-19,2,0,0,13,4,0,Hidalgo
2020-03-20,3,3,0,16,7,0,Hidalgo
2020-03-21,1,3,0,17,10,0,Hidalgo
2020-03-22,0,0,0,17,10,0,Hidalgo
2020-03-23,5,1,0,22,11,0,Hidalgo
2020-03-24,3,1,0,25,12,0,Hidalgo
2020-03-25,2,4,0,27,16,0,Hidalgo
2020-03-26,3,4,0,30,20,0,Hidalgo
2020-03-27,4,4,1,34,24,1,Hidalgo
2020-03-28,2,0,1,36,24,2,Hidalgo
2020-03-29,5,2,0,41,26,2,Hidalgo
2020-03-30,7,7,1,48,33,3,Hidalgo
2020-03-31,4,7,0,52,40,3,Hidalgo
2020-04-01,0,5,1,52,45,4,Hidalgo
2020-04-02,1,1,0,53,46,4,Hidalgo
2020-04-03,4,3,1,57,49,5,Hidalgo
2020-04-04,1,2,0,58,51,5,Hidalgo
2020-04-05,4,1,0,62,52,5,Hidalgo
2020-04-06,8,3,0,70,55,5,Hidalgo
2020-04-07,1,3,0,71,58,5,Hidalgo
2020-04-08,4,1,2,75,59,7,Hidalgo
2020-04-09,4,0,0,79,59,7,Hidalgo
2020-04-10,8,7,0,87,66,7,Hidalgo
2020-04-11,8,3,0,95,69,7,Hidalgo
2020-04-12,6,5,0,101,74,7,Hidalgo
2020-04-13,11,7,0,112,81,7,Hidalgo
2020-04-14,5,7,2,117,88,9,Hidalgo
2020-04-15,7,4,3,124,92,12,Hidalgo
2020-04-16,14,4,0,138,96,12,Hidalgo
2020-04-17,9,9,0,147,105,12,Hidalgo
2020-04-18,17,6,2,164,111,14,Hidalgo
2020-04-19,15,12,1,179,123,15,Hidalgo
2020-04-20,30,11,0,209,134,15,Hidalgo
2020-04-21,18,10,0,227,144,15,Hidalgo
2020-04-22,16,16,2,243,160,17,Hidalgo
2020-04-23,20,20,1,263,180,18,Hidalgo
2020-04-24,21,15,0,284,195,18,Hidalgo
2020-04-25,18,17,7,302,212,25,Hidalgo
2020-04-26,26,17,5,328,229,30,Hidalgo
2020-04-27,23,24,1,351,253,31,Hidalgo
2020-04-28,21,20,4,372,273,35,Hidalgo
2020-04-29,16,22,1,388,295,36,Hidalgo
2020-04-30,18,29,2,406,324,38,Hidalgo
2020-05-01,8,24,7,414,348,45,Hidalgo
2020-05-02,9,16,1,423,364,46,Hidalgo
2020-05-03,3,22,5,426,386,51,Hidalgo
2020-05-04,4,18,4,430,404,55,Hidalgo
2020-05-05,1,21,2,431,425,57,Hidalgo
2020-05-06,0,6,2,431,431,59,Hidalgo
2020-05-07,0,0,0,431,431,59,Hidalgo
2020-03-01,2,0,0,2,0,0,Jalisco
2020-03-02,0,0,0,2,0,0,Jalisco
2020-03-03,0,0,0,2,0,0,Jalisco
2020-03-04,1,0,0,3,0,0,Jalisco
2020-03-05,0,0,0,3,0,0,Jalisco
2020-03-06,2,0,0,5,0,0,Jalisco
2020-03-07,1,0,0,6,0,0,Jalisco
2020-03-08,3,0,0,9,0,0,Jalisco
2020-03-09,3,0,0,12,0,0,Jalisco
2020-03-10,4,0,0,16,0,0,Jalisco
2020-03-11,6,1,0,22,1,0,Jalisco
2020-03-12,8,3,0,30,4,0,Jalisco
2020-03-13,8,3,0,38,7,0,Jalisco
2020-03-14,8,5,0,46,12,0,Jalisco
2020-03-15,2,2,0,48,14,0,Jalisco
2020-03-16,6,12,0,54,26,0,Jalisco
2020-03-17,12,6,0,66,32,0,Jalisco
2020-03-18,8,17,0,74,49,0,Jalisco
2020-03-19,0,10,0,74,59,0,Jalisco
2020-03-20,8,5,1,82,64,1,Jalisco
2020-03-21,10,1,0,92,65,1,Jalisco
2020-03-22,6,3,0,98,68,1,Jalisco
2020-03-23,6,8,0,104,76,1,Jalisco
2020-03-24,4,7,0,108,83,1,Jalisco
2020-03-25,4,7,0,112,90,1,Jalisco
2020-03-26,1,6,2,113,96,3,Jalisco
2020-03-27,8,7,0,121,103,3,Jalisco
2020-03-28,2,2,0,123,105,3,Jalisco
2020-03-29,4,2,0,127,107,3,Jalisco
2020-03-30,8,7,0,135,114,3,Jalisco
2020-03-31,5,7,1,140,121,4,Jalisco
2020-04-01,3,2,0,143,123,4,Jalisco
2020-04-02,8,8,2,151,131,6,Jalisco
2020-04-03,8,10,0,159,141,6,Jalisco
2020-04-04,3,1,0,162,142,6,Jalisco
2020-04-05,3,2,1,165,144,7,Jalisco
2020-04-06,6,3,0,171,147,7,Jalisco
2020-04-07,10,6,1,181,153,8,Jalisco
2020-04-08,8,9,1,189,162,9,Jalisco
2020-04-09,6,5,0,195,167,9,Jalisco
2020-04-10,6,8,1,201,175,10,Jalisco
2020-04-11,4,5,1,205,180,11,Jalisco
2020-04-12,8,5,0,213,185,11,Jalisco
2020-04-13,9,10,0,222,195,11,Jalisco
2020-04-14,13,4,0,235,199,11,Jalisco
2020-04-15,7,11,0,242,210,11,Jalisco
2020-04-16,15,8,1,257,218,12,Jalisco
2020-04-17,12,13,1,269,231,13,Jalisco
2020-04-18,8,7,0,277,238,13,Jalisco
2020-04-19,10,4,2,287,242,15,Jalisco
2020-04-20,19,9,1,306,251,16,Jalisco
2020-04-21,20,16,1,326,267,17,Jalisco
2020-04-22,17,26,3,343,293,20,Jalisco
2020-04-23,22,17,0,365,310,20,Jalisco
2020-04-24,20,32,3,385,342,23,Jalisco
2020-04-25,14,9,2,399,351,25,Jalisco
2020-04-26,16,8,0,415,359,25,Jalisco
2020-04-27,18,18,1,433,377,26,Jalisco
2020-04-28,16,15,2,449,392,28,Jalisco
2020-04-29,16,18,2,465,410,30,Jalisco
2020-04-30,19,21,2,484,431,32,Jalisco
2020-05-01,9,15,0,493,446,32,Jalisco
2020-05-02,9,21,3,502,467,35,Jalisco
2020-05-03,3,14,0,505,481,35,Jalisco
2020-05-04,2,21,3,507,502,38,Jalisco
2020-05-05,0,3,2,507,505,40,Jalisco
2020-05-06,1,3,3,508,508,43,Jalisco
2020-05-07,0,0,0,508,508,43,Jalisco
2020-02-17,1,0,0,1,0,0,México
2020-02-18,0,0,0,1,0,0,México
2020-02-19,1,0,0,2,0,0,México
2020-02-20,0,0,0,2,0,0,México
2020-02-21,1,0,0,3,0,0,México
2020-02-22,0,0,0,3,0,0,México
