municipio,fecha,casos_acumulados,muertes_acumuladas,casos_nuevos,muertes_nuevas,clave
"Villagrán, Guanajuato",2020-04-26,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-27,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-28,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-29,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-04-30,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-05-01,1,0,0,0,11_044
"Villagrán, Guanajuato",2020-05-02,1,0,0,0,11_044
"Yuriria, Guanajuato",2020-04-12,1,0,NA,NA,11_046
"Yuriria, Guanajuato",2020-04-13,1,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-14,1,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-15,1,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-16,2,0,1,0,11_046
"Yuriria, Guanajuato",2020-04-17,2,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-18,3,0,1,0,11_046
"Yuriria, Guanajuato",2020-04-19,3,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-20,3,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-21,3,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-22,4,0,1,0,11_046
"Yuriria, Guanajuato",2020-04-23,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-24,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-25,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-26,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-27,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-28,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-29,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-04-30,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-05-01,4,0,0,0,11_046
"Yuriria, Guanajuato",2020-05-02,4,0,0,0,11_046
"Acapulco De Juárez, Guerrero",2020-04-12,40,2,NA,NA,12_001
"Acapulco De Juárez, Guerrero",2020-04-13,43,2,3,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-14,48,2,5,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-15,51,2,3,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-16,51,2,0,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-17,56,3,5,1,12_001
"Acapulco De Juárez, Guerrero",2020-04-18,56,3,0,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-19,59,4,3,1,12_001
"Acapulco De Juárez, Guerrero",2020-04-20,60,5,1,1,12_001
"Acapulco De Juárez, Guerrero",2020-04-21,60,5,0,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-22,65,5,5,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-23,74,5,9,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-24,77,7,3,2,12_001
"Acapulco De Juárez, Guerrero",2020-04-25,80,7,3,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-26,92,7,12,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-27,101,8,9,1,12_001
"Acapulco De Juárez, Guerrero",2020-04-28,116,8,15,0,12_001
"Acapulco De Juárez, Guerrero",2020-04-29,131,11,15,3,12_001
"Acapulco De Juárez, Guerrero",2020-04-30,142,12,11,1,12_001
"Acapulco De Juárez, Guerrero",2020-05-01,154,13,12,1,12_001
"Acapulco De Juárez, Guerrero",2020-05-02,155,13,1,0,12_001
"Ahuacuotzingo, Guerrero",2020-04-12,1,0,NA,NA,12_002
"Ahuacuotzingo, Guerrero",2020-04-13,1,0,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-14,2,0,1,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-15,2,0,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-16,2,0,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-17,2,0,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-18,2,0,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-19,2,0,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-20,2,0,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-21,2,1,0,1,12_002
"Ahuacuotzingo, Guerrero",2020-04-22,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-23,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-24,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-25,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-26,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-27,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-28,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-29,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-04-30,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-05-01,2,1,0,0,12_002
"Ahuacuotzingo, Guerrero",2020-05-02,2,1,0,0,12_002
"Atenango Del Río, Guerrero",2020-04-12,1,0,NA,NA,12_008
"Atenango Del Río, Guerrero",2020-04-13,1,0,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-14,1,0,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-15,1,0,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-16,1,0,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-17,1,1,0,1,12_008
"Atenango Del Río, Guerrero",2020-04-18,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-19,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-20,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-21,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-22,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-23,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-24,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-25,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-26,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-27,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-28,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-29,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-04-30,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-05-01,1,1,0,0,12_008
"Atenango Del Río, Guerrero",2020-05-02,1,1,0,0,12_008
"Atoyac De Álvarez, Guerrero",2020-04-26,1,0,NA,NA,12_011
"Atoyac De Álvarez, Guerrero",2020-04-27,1,0,0,0,12_011
"Atoyac De Álvarez, Guerrero",2020-04-28,1,0,0,0,12_011
"Atoyac De Álvarez, Guerrero",2020-04-29,1,0,0,0,12_011
"Atoyac De Álvarez, Guerrero",2020-04-30,1,0,0,0,12_011
"Atoyac De Álvarez, Guerrero",2020-05-01,1,0,0,0,12_011
"Atoyac De Álvarez, Guerrero",2020-05-02,1,0,0,0,12_011
"Ayutla De Los Libres, Guerrero",2020-04-24,1,0,NA,NA,12_012
"Ayutla De Los Libres, Guerrero",2020-04-25,1,0,0,0,12_012
"Ayutla De Los Libres, Guerrero",2020-04-26,1,0,0,0,12_012
"Ayutla De Los Libres, Guerrero",2020-04-27,1,0,0,0,12_012
"Ayutla De Los Libres, Guerrero",2020-04-28,2,0,1,0,12_012
"Ayutla De Los Libres, Guerrero",2020-04-29,2,0,0,0,12_012
"Ayutla De Los Libres, Guerrero",2020-04-30,2,0,0,0,12_012
"Ayutla De Los Libres, Guerrero",2020-05-01,3,0,1,0,12_012
"Ayutla De Los Libres, Guerrero",2020-05-02,3,0,0,0,12_012
"Buenavista De Cuéllar, Guerrero",2020-04-26,1,0,NA,NA,12_015
"Buenavista De Cuéllar, Guerrero",2020-04-27,1,0,0,0,12_015
"Buenavista De Cuéllar, Guerrero",2020-04-28,1,0,0,0,12_015
"Buenavista De Cuéllar, Guerrero",2020-04-29,1,0,0,0,12_015
"Buenavista De Cuéllar, Guerrero",2020-04-30,1,0,0,0,12_015
"Buenavista De Cuéllar, Guerrero",2020-05-01,1,0,0,0,12_015
"Buenavista De Cuéllar, Guerrero",2020-05-02,1,0,0,0,12_015
"Cocula, Guerrero",2020-04-12,1,1,NA,NA,12_017
"Cocula, Guerrero",2020-04-13,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-14,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-15,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-16,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-17,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-18,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-19,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-20,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-21,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-22,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-23,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-24,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-25,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-26,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-27,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-28,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-29,1,1,0,0,12_017
"Cocula, Guerrero",2020-04-30,1,1,0,0,12_017
"Cocula, Guerrero",2020-05-01,1,1,0,0,12_017
"Cocula, Guerrero",2020-05-02,1,1,0,0,12_017
"Copala, Guerrero",2020-04-20,1,0,NA,NA,12_018
"Copala, Guerrero",2020-04-21,1,0,0,0,12_018
"Copala, Guerrero",2020-04-22,1,0,0,0,12_018
"Copala, Guerrero",2020-04-23,1,0,0,0,12_018
"Copala, Guerrero",2020-04-24,1,1,0,1,12_018
"Copala, Guerrero",2020-04-25,1,1,0,0,12_018
"Copala, Guerrero",2020-04-26,1,1,0,0,12_018
"Copala, Guerrero",2020-04-27,1,1,0,0,12_018
"Copala, Guerrero",2020-04-28,1,1,0,0,12_018
"Copala, Guerrero",2020-04-29,1,1,0,0,12_018
"Copala, Guerrero",2020-04-30,1,1,0,0,12_018
"Copala, Guerrero",2020-05-01,1,1,0,0,12_018
"Copala, Guerrero",2020-05-02,1,1,0,0,12_018
"Coyuca De Benítez, Guerrero",2020-04-13,1,0,NA,NA,12_021
"Coyuca De Benítez, Guerrero",2020-04-14,3,0,2,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-15,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-16,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-17,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-18,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-19,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-20,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-21,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-22,3,0,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-23,4,1,1,1,12_021
"Coyuca De Benítez, Guerrero",2020-04-24,4,1,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-25,4,1,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-26,5,1,1,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-27,6,1,1,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-28,6,1,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-29,7,1,1,0,12_021
"Coyuca De Benítez, Guerrero",2020-04-30,8,1,1,0,12_021
"Coyuca De Benítez, Guerrero",2020-05-01,8,1,0,0,12_021
"Coyuca De Benítez, Guerrero",2020-05-02,8,1,0,0,12_021
"Coyuca De Catalán, Guerrero",2020-05-01,1,0,NA,NA,12_022
"Coyuca De Catalán, Guerrero",2020-05-02,1,0,0,0,12_022
"Cuetzala Del Progreso, Guerrero",2020-04-26,1,0,NA,NA,12_026
"Cuetzala Del Progreso, Guerrero",2020-04-27,1,0,0,0,12_026
"Cuetzala Del Progreso, Guerrero",2020-04-28,1,0,0,0,12_026
"Cuetzala Del Progreso, Guerrero",2020-04-29,1,0,0,0,12_026
"Cuetzala Del Progreso, Guerrero",2020-04-30,1,0,0,0,12_026
"Cuetzala Del Progreso, Guerrero",2020-05-01,1,0,0,0,12_026
"Cuetzala Del Progreso, Guerrero",2020-05-02,1,0,0,0,12_026
"Cutzamala De Pinzón, Guerrero",2020-04-22,1,0,NA,NA,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-23,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-24,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-25,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-26,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-27,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-28,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-29,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-04-30,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-05-01,1,0,0,0,12_027
"Cutzamala De Pinzón, Guerrero",2020-05-02,1,0,0,0,12_027
"Chilapa De Álvarez, Guerrero",2020-04-13,1,0,NA,NA,12_028
"Chilapa De Álvarez, Guerrero",2020-04-14,1,0,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-15,1,0,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-16,1,0,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-17,1,0,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-18,1,0,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-19,2,0,1,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-20,2,0,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-21,2,1,0,1,12_028
"Chilapa De Álvarez, Guerrero",2020-04-22,2,1,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-23,2,1,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-24,2,1,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-25,3,1,1,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-26,3,1,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-27,3,1,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-28,4,1,1,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-29,4,1,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-04-30,4,1,0,0,12_028
"Chilapa De Álvarez, Guerrero",2020-05-01,7,1,3,0,12_028
"Chilapa De Álvarez, Guerrero",2020-05-02,7,1,0,0,12_028
"Chilpancingo De Los Bravo, Guerrero",2020-04-12,19,2,NA,NA,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-13,20,2,1,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-14,20,2,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-15,25,2,5,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-16,25,2,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-17,27,2,2,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-18,27,2,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-19,29,2,2,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-20,31,2,2,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-21,31,2,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-22,31,3,0,1,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-23,35,5,4,2,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-24,35,5,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-25,35,5,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-26,35,5,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-27,35,5,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-28,39,6,4,1,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-29,39,6,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-04-30,39,6,0,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-05-01,42,6,3,0,12_029
"Chilpancingo De Los Bravo, Guerrero",2020-05-02,42,6,0,0,12_029
"Huamuxtitlán, Guerrero",2020-04-12,1,1,NA,NA,12_033
"Huamuxtitlán, Guerrero",2020-04-13,2,1,1,0,12_033
"Huamuxtitlán, Guerrero",2020-04-14,2,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-15,2,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-16,3,1,1,0,12_033
"Huamuxtitlán, Guerrero",2020-04-17,4,1,1,0,12_033
"Huamuxtitlán, Guerrero",2020-04-18,4,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-19,4,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-20,4,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-21,4,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-22,4,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-23,4,1,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-24,4,2,0,1,12_033
"Huamuxtitlán, Guerrero",2020-04-25,4,2,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-26,4,2,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-27,4,2,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-28,4,3,0,1,12_033
"Huamuxtitlán, Guerrero",2020-04-29,4,3,0,0,12_033
"Huamuxtitlán, Guerrero",2020-04-30,4,3,0,0,12_033
"Huamuxtitlán, Guerrero",2020-05-01,4,3,0,0,12_033
"Huamuxtitlán, Guerrero",2020-05-02,4,3,0,0,12_033
"Iguala De La Independencia, Guerrero",2020-04-12,1,0,NA,NA,12_035
"Iguala De La Independencia, Guerrero",2020-04-13,1,0,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-14,2,0,1,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-15,3,1,1,1,12_035
"Iguala De La Independencia, Guerrero",2020-04-16,3,1,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-17,3,1,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-18,3,1,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-19,3,1,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-20,3,1,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-21,3,1,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-22,4,1,1,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-23,7,1,3,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-24,7,3,0,2,12_035
"Iguala De La Independencia, Guerrero",2020-04-25,7,3,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-26,9,3,2,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-27,12,3,3,0,12_035
"Iguala De La Independencia, Guerrero",2020-04-28,13,6,1,3,12_035
"Iguala De La Independencia, Guerrero",2020-04-29,20,11,7,5,12_035
"Iguala De La Independencia, Guerrero",2020-04-30,20,11,0,0,12_035
"Iguala De La Independencia, Guerrero",2020-05-01,26,12,6,1,12_035
"Iguala De La Independencia, Guerrero",2020-05-02,26,12,0,0,12_035
"Zihuatanejo De Azueta, Guerrero",2020-04-19,1,0,NA,NA,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-20,1,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-21,1,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-22,1,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-23,1,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-24,2,0,1,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-25,2,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-26,3,0,1,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-27,3,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-28,3,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-29,3,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-04-30,3,0,0,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-05-01,4,0,1,0,12_038
"Zihuatanejo De Azueta, Guerrero",2020-05-02,4,0,0,0,12_038
"Olinalá, Guerrero",2020-04-28,1,0,NA,NA,12_045
"Olinalá, Guerrero",2020-04-29,1,0,0,0,12_045
"Olinalá, Guerrero",2020-04-30,1,0,0,0,12_045
"Olinalá, Guerrero",2020-05-01,1,0,0,0,12_045
"Olinalá, Guerrero",2020-05-02,1,0,0,0,12_045
"Pungarabato, Guerrero",2020-04-29,2,1,NA,NA,12_050
"Pungarabato, Guerrero",2020-04-30,2,1,0,0,12_050
"Pungarabato, Guerrero",2020-05-01,3,1,1,0,12_050
"Pungarabato, Guerrero",2020-05-02,3,1,0,0,12_050
"Quechultenango, Guerrero",2020-04-12,1,0,NA,NA,12_051
"Quechultenango, Guerrero",2020-04-13,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-14,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-15,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-16,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-17,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-18,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-19,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-20,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-21,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-22,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-23,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-24,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-25,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-26,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-27,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-28,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-29,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-04-30,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-05-01,1,0,0,0,12_051
"Quechultenango, Guerrero",2020-05-02,1,0,0,0,12_051
"San Marcos, Guerrero",2020-04-12,1,0,NA,NA,12_053
"San Marcos, Guerrero",2020-04-13,1,0,0,0,12_053
"San Marcos, Guerrero",2020-04-14,1,0,0,0,12_053
"San Marcos, Guerrero",2020-04-15,1,0,0,0,12_053
"San Marcos, Guerrero",2020-04-16,1,0,0,0,12_053
"San Marcos, Guerrero",2020-04-17,2,0,1,0,12_053
"San Marcos, Guerrero",2020-04-18,2,0,0,0,12_053
"San Marcos, Guerrero",2020-04-19,2,0,0,0,12_053
"San Marcos, Guerrero",2020-04-20,2,0,0,0,12_053
"San Marcos, Guerrero",2020-04-21,2,0,0,0,12_053
"San Marcos, Guerrero",2020-04-22,2,0,0,0,12_053
"San Marcos, Guerrero",2020-04-23,2,0,0,0,12_053
"San Marcos, Guerrero",2020-04-24,3,0,1,0,12_053
"San Marcos, Guerrero",2020-04-25,3,0,0,0,12_053
"San Marcos, Guerrero",2020-04-26,3,0,0,0,12_053
"San Marcos, Guerrero",2020-04-27,3,0,0,0,12_053
"San Marcos, Guerrero",2020-04-28,3,0,0,0,12_053
"San Marcos, Guerrero",2020-04-29,3,0,0,0,12_053
"San Marcos, Guerrero",2020-04-30,3,0,0,0,12_053
"San Marcos, Guerrero",2020-05-01,3,0,0,0,12_053
"San Marcos, Guerrero",2020-05-02,3,0,0,0,12_053
"Taxco De Alarcón, Guerrero",2020-04-12,3,0,NA,NA,12_055
"Taxco De Alarcón, Guerrero",2020-04-13,3,0,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-14,4,0,1,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-15,4,1,0,1,12_055
"Taxco De Alarcón, Guerrero",2020-04-16,5,2,1,1,12_055
"Taxco De Alarcón, Guerrero",2020-04-17,5,2,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-18,5,2,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-19,6,2,1,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-20,6,2,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-21,6,2,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-22,9,2,3,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-23,11,4,2,2,12_055
"Taxco De Alarcón, Guerrero",2020-04-24,11,4,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-25,13,4,2,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-26,13,4,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-27,13,4,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-28,13,4,0,0,12_055
"Taxco De Alarcón, Guerrero",2020-04-29,14,5,1,1,12_055
"Taxco De Alarcón, Guerrero",2020-04-30,16,5,2,0,12_055
"Taxco De Alarcón, Guerrero",2020-05-01,17,5,1,0,12_055
"Taxco De Alarcón, Guerrero",2020-05-02,17,5,0,0,12_055
"Teloloapan, Guerrero",2020-05-01,1,0,NA,NA,12_058
"Teloloapan, Guerrero",2020-05-02,1,0,0,0,12_058
"Tepecoacuilco De Trujano, Guerrero",2020-04-23,1,0,NA,NA,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-04-24,1,0,0,0,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-04-25,1,0,0,0,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-04-26,2,0,1,0,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-04-27,2,0,0,0,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-04-28,2,1,0,1,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-04-29,2,1,0,0,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-04-30,2,1,0,0,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-05-01,2,1,0,0,12_059
"Tepecoacuilco De Trujano, Guerrero",2020-05-02,2,1,0,0,12_059
"Tixtla De Guerrero, Guerrero",2020-04-12,2,0,NA,NA,12_061
"Tixtla De Guerrero, Guerrero",2020-04-13,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-14,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-15,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-16,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-17,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-18,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-19,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-20,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-21,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-22,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-23,2,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-24,3,0,1,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-25,3,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-26,3,0,0,0,12_061
"Tixtla De Guerrero, Guerrero",2020-04-27,3,0,0,0,12_061
